sale_id,product_id,customer_id,location_id,order_date,quantity,unit_price,total_amount,discount_applied,payment_method,delivery_status
SALE00261,B09SPTNG58,CUST0245,LOC016,3/23/2023,2,1449,2463.3,15,UPI,Returned
SALE00262,B0BCKJJN8R,CUST0248,LOC007,3/24/2023,2,3599,6838.1,5,NetBanking,Returned
SALE00263,B08H6B3G96,CUST0149,LOC015,3/24/2023,1,3349,3349,0,UPI,Delivered
SALE00264,B07Q4QV1DL,CUST0440,LOC005,3/24/2023,3,269,645.6,20,UPI,Returned
SALE00265,B07W14CHV8,CUST0169,LOC010,3/25/2023,3,199,537.3,10,UPI,Delivered
SALE00266,B086394NY5,CUST0375,LOC009,3/25/2023,2,1399,2518.2,10,UPI,Delivered
SALE00267,B01DF26V7A,CUST0302,LOC014,3/25/2023,5,599,2845.25,5,COD,Delivered
SALE00268,B08ZXZ362Z,CUST0145,LOC010,3/25/2023,1,1563,1563,0,COD,Returned
SALE00269,B0BQ3K23Y1,CUST0026,LOC016,3/26/2023,5,279,1116,20,UPI,Returned
SALE00270,B09T39K9YL,CUST0362,LOC008,3/26/2023,4,19999,75996.2,5,Card,Delivered
SALE00271,B08XXVXP3J,CUST0169,LOC019,3/26/2023,3,249,672.3,10,UPI,Delivered
SALE00272,B078G6ZF5Z,CUST0157,LOC013,3/27/2023,5,699,2796,20,UPI,Delivered
SALE00273,B0B3NDPCS9,CUST0471,LOC013,3/27/2023,2,3999,7598.1,5,COD,Delivered
SALE00274,B07CWNJLPC,CUST0042,LOC019,3/27/2023,5,499,1996,20,COD,Delivered
SALE00275,B0B3N7LR6K,CUST0291,LOC001,3/28/2023,5,3999,15996,20,UPI,Delivered
SALE00276,B00LY17RHI,CUST0484,LOC010,3/28/2023,5,225,1068.75,5,UPI,Pending
SALE00277,B072J83V9W,CUST0449,LOC005,3/28/2023,3,8999,21597.6,20,UPI,Delivered
SALE00278,B0B8SSC5D9,CUST0305,LOC019,3/29/2023,3,949,2562.3,10,Card,Delivered
SALE00279,B08MV82R99,CUST0317,LOC009,3/29/2023,3,653,1665.15,15,NetBanking,Delivered
SALE00280,B09QS9X9L8,CUST0340,LOC007,3/29/2023,2,12999,20798.4,20,UPI,Delivered
SALE00281,B07RZZ1QSW,CUST0232,LOC012,3/30/2023,5,326,1548.5,5,Card,Pending
SALE00282,B07MKFNHKG,CUST0119,LOC018,3/30/2023,2,6999,11898.3,15,Card,Delivered
SALE00283,B07CWNJLPC,CUST0343,LOC007,3/30/2023,4,499,1596.8,20,NetBanking,Delivered
SALE00284,B07JH1CBGW,CUST0178,LOC019,3/30/2023,1,649,551.65,15,Card,Delivered
SALE00285,B00LY1FN1K,CUST0459,LOC006,3/31/2023,3,200,600,0,COD,Delivered
SALE00286,B07SLNG3LW,CUST0226,LOC002,3/31/2023,1,3859,3280.15,15,UPI,Delivered
SALE00287,B0B296NTFV,CUST0353,LOC008,3/31/2023,4,299,1016.6,15,COD,Delivered
SALE00288,B01N4EV2TL,CUST0115,LOC007,4/1/2023,2,1495,2691,10,NetBanking,Delivered
SALE00289,B0BBWJFK5C,CUST0295,LOC013,4/1/2023,1,4899,3919.2,20,UPI,Delivered
SALE00290,B0819HZPXL,CUST0452,LOC004,4/1/2023,5,399,1995,0,Card,Delivered
SALE00291,B099K9ZX65,CUST0492,LOC001,4/2/2023,5,20990,83960,20,NetBanking,Returned
SALE00292,B00NW4UWN6,CUST0464,LOC020,4/2/2023,3,1043,2816.1,10,NetBanking,Delivered
SALE00293,B09BCNQ9R2,CUST0406,LOC019,4/2/2023,2,139,250.2,10,Card,Delivered
SALE00294,B07YSJ7FF1,CUST0390,LOC011,4/3/2023,5,645,3063.75,5,UPI,Delivered
SALE00295,B01EY310UM,CUST0071,LOC010,4/3/2023,2,1321,2113.6,20,Card,Delivered
SALE00296,B08J82K4GX,CUST0438,LOC018,4/3/2023,1,10099,10099,0,UPI,Delivered
SALE00297,B0B97D658R,CUST0284,LOC010,4/4/2023,3,499,1422.15,5,Card,Returned
SALE00298,B09P858DK8,CUST0092,LOC007,4/4/2023,4,489,1858.2,5,NetBanking,Delivered
SALE00299,B0B4F4QZ1H,CUST0438,LOC009,4/4/2023,1,13999,13999,0,COD,Delivered
SALE00300,B07G147SZD,CUST0189,LOC006,4/5/2023,3,2699,7287.3,10,Card,Returned
SALE00301,B09NR6G588,CUST0084,LOC009,4/5/2023,4,1199,4076.6,15,UPI,Pending
SALE00302,B07W14CHV8,CUST0397,LOC006,4/5/2023,5,199,895.5,10,NetBanking,Delivered
SALE00303,B00SMFPJG0,CUST0229,LOC018,4/5/2023,1,649,616.55,5,COD,Delivered
SALE00304,B075S9FVRY,CUST0172,LOC013,4/6/2023,5,5490,27450,0,UPI,Delivered
SALE00305,B07JZSG42Y,CUST0396,LOC016,4/6/2023,2,1928,3663.2,5,Card,Delivered
SALE00306,B09T3H12GV,CUST0164,LOC008,4/6/2023,1,1399,1329.05,5,Card,Delivered
SALE00307,B09ND94ZRG,CUST0072,LOC006,4/7/2023,5,1099,4396,20,NetBanking,Delivered
SALE00308,B09Q8HMKZX,CUST0151,LOC001,4/7/2023,2,263,499.7,5,Card,Delivered
SALE00309,B09YLFHFDW,CUST0426,LOC008,4/7/2023,5,1599,7195.5,10,COD,Delivered
SALE00310,B00KRCBA6E,CUST0004,LOC013,4/8/2023,2,2499,4498.2,10,NetBanking,Returned
SALE00311,B0B2CPVXHX,CUST0451,LOC009,4/8/2023,1,379,379,0,UPI,Delivered
SALE00312,B01JOFKL0A,CUST0305,LOC020,4/8/2023,1,5299,4769.1,10,NetBanking,Delivered
SALE00313,B08WWKM5HQ,CUST0025,LOC006,4/9/2023,2,2599,4938.1,5,Card,Delivered
SALE00314,B07WHSJXLF,CUST0185,LOC010,4/9/2023,3,20999,53547.45,15,COD,Delivered
SALE00315,B01LY9W8AF,CUST0262,LOC002,4/9/2023,1,998.06,898.25,10,UPI,Delivered
SALE00316,B08MVSGXMY,CUST0069,LOC017,4/10/2023,3,1498,4269.3,5,Card,Returned
SALE00317,B07JPX9CR7,CUST0283,LOC018,4/10/2023,5,569,2560.5,10,NetBanking,Delivered
SALE00318,B094YFFSMY,CUST0175,LOC005,4/10/2023,4,399,1516.2,5,COD,Delivered
SALE00319,B0BP89YBC1,CUST0180,LOC001,4/10/2023,1,1499,1274.15,15,COD,Delivered
SALE00320,B08VF8V79P,CUST0025,LOC015,4/11/2023,5,1075,5375,0,COD,Delivered
SALE00321,B01M5967SY,CUST0249,LOC004,4/11/2023,3,379,1137,0,Card,Delivered
SALE00322,B08NW8GHCJ,CUST0153,LOC010,4/11/2023,4,389,1244.8,20,COD,Delivered
SALE00323,B083RCTXLL,CUST0038,LOC017,4/12/2023,4,681,2315.4,15,UPI,Delivered
SALE00324,B08LVVTGZK,CUST0200,LOC002,4/12/2023,3,929,2229.6,20,COD,Delivered
SALE00325,B012ELCYUG,CUST0260,LOC012,4/12/2023,5,635,3175,0,Card,Delivered
SALE00326,B07CRL2GY6,CUST0414,LOC005,4/13/2023,3,299,897,0,Card,Delivered
SALE00327,B09ZQK9X8G,CUST0341,LOC007,4/13/2023,2,2998,5096.6,15,UPI,Delivered
SALE00328,B081RLM75M,CUST0003,LOC011,4/13/2023,5,369,1660.5,10,Card,Delivered
SALE00329,B07MSLTW8Z,CUST0320,LOC009,4/14/2023,2,549,878.4,20,COD,Delivered
SALE00330,B0BFWGBX61,CUST0313,LOC004,4/14/2023,5,199,845.75,15,NetBanking,Delivered
SALE00331,B09939XJX8,CUST0487,LOC016,4/14/2023,1,354,318.6,10,UPI,Delivered
SALE00332,B07JZSG42Y,CUST0371,LOC005,4/15/2023,2,1928,3470.4,10,NetBanking,Delivered
SALE00333,B094YFFSMY,CUST0017,LOC013,4/15/2023,1,399,399,0,UPI,Delivered
SALE00334,B08PSQRW2T,CUST0026,LOC015,4/15/2023,4,399,1436.4,10,COD,Delivered
SALE00335,B09KPXTZXN,CUST0328,LOC012,4/16/2023,1,949,901.55,5,NetBanking,Delivered
SALE00336,B08RP2L2NL,CUST0173,LOC014,4/16/2023,3,347,832.8,20,Card,Delivered
SALE00337,B08VRMK55F,CUST0040,LOC012,4/16/2023,1,399,359.1,10,Card,Delivered
SALE00338,B07XLCFSSN,CUST0188,LOC008,4/16/2023,4,899,3236.4,10,COD,Delivered
SALE00339,B07924P3C5,CUST0330,LOC020,4/17/2023,4,299,1016.6,15,UPI,Delivered
SALE00340,B0981XSZJ7,CUST0133,LOC004,4/17/2023,3,299,807.3,10,UPI,Delivered
SALE00341,B08H9Z3XQW,CUST0333,LOC008,4/17/2023,2,455,819,10,Card,Delivered
SALE00342,B07XLCFSSN,CUST0224,LOC016,4/18/2023,4,899,2876.8,20,NetBanking,Delivered
SALE00343,B00LXTFMRS,CUST0493,LOC013,4/18/2023,3,191,544.35,5,NetBanking,Returned
SALE00344,B08XNL93PL,CUST0379,LOC001,4/18/2023,1,1399,1399,0,COD,Delivered
SALE00345,B07GVR9TG7,CUST0103,LOC011,4/19/2023,3,2499,7497,0,NetBanking,Delivered
SALE00346,B0B7L86YCB,CUST0052,LOC004,4/19/2023,1,161,144.9,10,NetBanking,Delivered
SALE00347,B09JS562TP,CUST0137,LOC017,4/19/2023,4,1399,5036.4,10,UPI,Delivered
SALE00348,B09PLFJ7ZW,CUST0147,LOC017,4/20/2023,1,1999,1899.05,5,Card,Delivered
SALE00349,B09YLXYP7Y,CUST0357,LOC006,4/20/2023,4,179,716,0,COD,Delivered
SALE00350,B08LKS3LSP,CUST0230,LOC007,4/20/2023,2,345,690,0,UPI,Delivered
SALE00351,B0162K34H2,CUST0345,LOC020,4/21/2023,2,849,1528.2,10,NetBanking,Delivered
SALE00352,B00LM4W1N2,CUST0190,LOC019,4/21/2023,3,480,1224,15,Card,Delivered
SALE00353,B00LY12TH6,CUST0471,LOC003,4/21/2023,4,230,782,15,UPI,Delivered
SALE00354,B08VGDBF3B,CUST0424,LOC012,4/21/2023,2,395,711,10,NetBanking,Returned
SALE00355,B00A7PLVU6,CUST0132,LOC013,4/22/2023,4,753,3012,0,Card,Delivered
SALE00356,B08QSDKFGQ,CUST0405,LOC010,4/22/2023,3,339,864.45,15,COD,Delivered
SALE00357,B09C6HWG18,CUST0207,LOC009,4/22/2023,1,970,970,0,Card,Delivered
SALE00358,B08RX8G496,CUST0056,LOC014,4/23/2023,1,655,524,20,UPI,Delivered
SALE00359,B07WG8PDCW,CUST0325,LOC016,4/23/2023,5,349,1570.5,10,COD,Delivered
SALE00360,B082T6V3DT,CUST0158,LOC005,4/23/2023,4,799,3196,0,NetBanking,Delivered
SALE00361,B098LCVYPW,CUST0310,LOC006,4/24/2023,1,349,296.65,15,Card,Delivered
SALE00362,B09J2QCKKM,CUST0136,LOC017,4/24/2023,5,1499,6745.5,10,NetBanking,Delivered
SALE00363,B0B4HKH19N,CUST0120,LOC014,4/24/2023,4,249,846.6,15,UPI,Delivered
SALE00364,B09CMP1SC8,CUST0065,LOC016,4/25/2023,1,199,199,0,Card,Delivered
SALE00365,B0836JGZ74,CUST0331,LOC014,4/25/2023,4,1049,3986.2,5,NetBanking,Delivered
SALE00366,B018SJJ0GE,CUST0227,LOC006,4/25/2023,2,1999,3798.1,5,UPI,Delivered
SALE00367,B08MCD9JFY,CUST0038,LOC008,4/26/2023,3,799,1917.6,20,UPI,Delivered
SALE00368,B07TXCY3YK,CUST0329,LOC003,4/26/2023,4,2237.81,7160.99,20,UPI,Delivered
SALE00369,B0B94JPY2N,CUST0191,LOC003,4/26/2023,2,199,338.3,15,Card,Delivered
SALE00370,B00C3GBCIS,CUST0252,LOC002,4/27/2023,1,249,236.55,5,UPI,Returned
SALE00371,B098K3H92Z,CUST0393,LOC019,4/27/2023,3,599,1617.3,10,NetBanking,Delivered
SALE00372,B07WDKLDRX,CUST0012,LOC015,4/27/2023,3,28999,73947.45,15,COD,Delivered
SALE00373,B07GVGTSLN,CUST0046,LOC014,4/27/2023,3,325,828.75,15,Card,Returned
SALE00374,B07GPXXNNG,CUST0304,LOC020,4/28/2023,1,349,349,0,NetBanking,Delivered
SALE00375,B09YLXYP7Y,CUST0357,LOC008,4/28/2023,4,179,608.6,15,COD,Delivered
SALE00376,B0BMXMLSMM,CUST0499,LOC001,4/28/2023,4,199,716.4,10,COD,Delivered
SALE00377,B095XCRDQW,CUST0413,LOC001,4/29/2023,2,950,1520,20,COD,Returned
SALE00378,B01EZ0X3L8,CUST0092,LOC018,4/29/2023,2,729,1239.3,15,COD,Delivered
SALE00379,B08235JZFB,CUST0386,LOC004,4/29/2023,1,850,765,10,COD,Delivered
SALE00380,B0B3MQXNFB,CUST0441,LOC004,4/30/2023,2,57.89,109.99,5,Card,Delivered
SALE00381,B0B1MDZV9C,CUST0433,LOC018,4/30/2023,2,2286,3886.2,15,NetBanking,Delivered
SALE00382,B09GBBJV72,CUST0467,LOC012,4/30/2023,2,1409,2395.3,15,NetBanking,Delivered
SALE00383,B09MQSCJQ1,CUST0085,LOC017,5/1/2023,3,2299,6207.3,10,Card,Returned
SALE00384,B0B2RBP83P,CUST0085,LOC008,5/1/2023,3,37247,100566.9,10,COD,Delivered
SALE00385,B09YLYB9PB,CUST0009,LOC013,5/1/2023,5,149,707.75,5,COD,Returned
SALE00386,B07R99NBVB,CUST0362,LOC018,5/2/2023,3,249,597.6,20,Card,Delivered
SALE00387,B08Y1TFSP6,CUST0147,LOC013,5/2/2023,3,149,402.3,10,NetBanking,Delivered
SALE00388,B07GLS2563,CUST0067,LOC016,5/2/2023,2,1199,1918.4,20,Card,Delivered
SALE00389,B0BDG6QDYD,CUST0155,LOC004,5/3/2023,5,899,4495,0,COD,Delivered
SALE00390,B07TCN5VR9,CUST0470,LOC020,5/3/2023,5,329,1316,20,UPI,Delivered
SALE00391,B09PLFJ7ZW,CUST0397,LOC006,5/3/2023,3,1999,4797.6,20,COD,Delivered
SALE00392,B08H6B3G96,CUST0126,LOC004,5/3/2023,2,3349,5358.4,20,UPI,Returned
SALE00393,B07924P3C5,CUST0233,LOC020,5/4/2023,1,299,284.05,5,Card,Delivered
SALE00394,B09HCH3JZG,CUST0464,LOC016,5/4/2023,4,699,2796,0,UPI,Delivered
SALE00395,B08ZJDWTJ1,CUST0432,LOC018,5/4/2023,1,4098,3893.1,5,Card,Delivered
SALE00396,B08QDPB1SL,CUST0062,LOC003,5/5/2023,3,190,456,20,COD,Delivered
SALE00397,B00LY1FN1K,CUST0101,LOC003,5/5/2023,5,200,800,20,Card,Pending
SALE00398,B08CF3B7N1,CUST0181,LOC008,5/5/2023,5,154,654.5,15,NetBanking,Delivered
SALE00399,B09TY4MSH3,CUST0096,LOC019,5/6/2023,1,1289,1031.2,20,NetBanking,Delivered
SALE00400,B01MF8MB65,CUST0167,LOC008,5/6/2023,4,699,2516.4,10,COD,Pending
SALE00401,B0B3DV7S9B,CUST0221,LOC011,5/6/2023,3,209,627,0,Card,Delivered
SALE00402,B0B3DV7S9B,CUST0026,LOC010,5/7/2023,3,209,532.95,15,COD,Delivered
SALE00403,B08CHZ3ZQ7,CUST0099,LOC003,5/7/2023,3,599,1707.15,5,COD,Delivered
SALE00404,B0B9BD2YL4,CUST0108,LOC016,5/7/2023,2,2599,4678.2,10,Card,Delivered
SALE00405,B09JFR8H3Q,CUST0410,LOC017,5/8/2023,5,215,1075,0,UPI,Pending
SALE00406,B07DJLFMPS,CUST0321,LOC017,5/8/2023,1,369,369,0,NetBanking,Delivered
SALE00407,B07GXPDLYQ,CUST0019,LOC016,5/8/2023,1,249,211.65,15,NetBanking,Delivered
SALE00408,B01N6IJG0F,CUST0282,LOC015,5/8/2023,3,559,1425.45,15,NetBanking,Delivered
SALE00409,B09FPP3R1D,CUST0018,LOC003,5/9/2023,5,1624,7714,5,UPI,Delivered
SALE00410,B07VSG5SXZ,CUST0438,LOC018,5/9/2023,2,637,1274,0,COD,Delivered
SALE00411,B073BRXPZX,CUST0481,LOC018,5/9/2023,5,289,1372.75,5,Card,Delivered
SALE00412,B07Y5FDPKV,CUST0345,LOC012,5/10/2023,2,1745,3315.5,5,Card,Delivered
SALE00413,B0BJ6P3LSK,CUST0112,LOC016,5/10/2023,1,4999,4999,0,NetBanking,Delivered
SALE00414,B0BNV7JM5Y,CUST0235,LOC012,5/10/2023,2,2999,5398.2,10,NetBanking,Returned
SALE00415,B00NH11PEY,CUST0148,LOC016,5/11/2023,5,199,845.75,15,COD,Returned
SALE00416,B09G2VTHQM,CUST0436,LOC004,5/11/2023,3,587,1496.85,15,Card,Delivered
SALE00417,B08CRRQK6Z,CUST0233,LOC020,5/11/2023,4,4999,16996.6,15,UPI,Delivered
SALE00418,B09YDFDVNS,CUST0010,LOC004,5/12/2023,4,1324,4236.8,20,NetBanking,Delivered
SALE00419,B00EDJJ7FS,CUST0084,LOC006,5/12/2023,3,3229,7749.6,20,COD,Pending
SALE00420,B0BMGB3CH9,CUST0235,LOC011,5/12/2023,2,9499,17098.2,10,UPI,Delivered
SALE00421,B09VZBGL1N,CUST0495,LOC019,5/13/2023,3,99,282.15,5,COD,Delivered
SALE00422,B09Q8WQ5QJ,CUST0446,LOC006,5/13/2023,5,249,1182.75,5,Card,Delivered
SALE00423,B083M7WPZD,CUST0027,LOC014,5/13/2023,4,3199,10876.6,15,Card,Delivered
SALE00424,B0B2931FCV,CUST0067,LOC017,5/14/2023,3,999,2547.45,15,NetBanking,Delivered
SALE00425,B0B4DT8MKT,CUST0246,LOC018,5/14/2023,1,348,295.8,15,NetBanking,Returned
SALE00426,B0993BB11X,CUST0199,LOC007,5/14/2023,3,999,2547.45,15,NetBanking,Delivered
SALE00427,B0B3N8VG24,CUST0021,LOC007,5/14/2023,3,88,264,0,COD,Delivered
SALE00428,B08G1RW2Q3,CUST0381,LOC013,5/15/2023,2,299,568.1,5,UPI,Delivered
SALE00429,B00O24PUO6,CUST0173,LOC006,5/15/2023,4,1464,5563.2,5,UPI,Returned
SALE00430,B095PWLLY6,CUST0170,LOC006,5/15/2023,4,1804,6494.4,10,COD,Delivered
SALE00431,B09GP6FBZT,CUST0357,LOC014,5/16/2023,1,299,284.05,5,COD,Delivered
SALE00432,B097R25DP7,CUST0029,LOC006,5/16/2023,5,1599,7595.25,5,COD,Delivered
SALE00433,B00AXHBBXU,CUST0407,LOC001,5/16/2023,2,522,939.6,10,COD,Returned
SALE00434,B01N90RZ4M,CUST0285,LOC015,5/17/2023,3,230,586.5,15,UPI,Delivered
SALE00435,B006LW0WDQ,CUST0386,LOC016,5/17/2023,3,399,1077.3,10,NetBanking,Delivered
SALE00436,B09ZHCJDP1,CUST0119,LOC020,5/17/2023,1,499,399.2,20,COD,Delivered
SALE00437,B01HGCLUH6,CUST0461,LOC016,5/18/2023,1,1149,1091.55,5,Card,Pending
SALE00438,B08HV83HL3,CUST0113,LOC019,5/18/2023,1,2049,1946.55,5,UPI,Returned
SALE00439,B08GJNM9N7,CUST0493,LOC002,5/18/2023,2,299,598,0,NetBanking,Delivered
SALE00440,B07GMFY9QM,CUST0491,LOC008,5/19/2023,3,379,1023.3,10,COD,Delivered
SALE00441,B075DB1F13,CUST0474,LOC012,5/19/2023,5,1500,6375,15,Card,Delivered
SALE00442,B01EJ5MM5M,CUST0201,LOC012,5/19/2023,3,3498,8919.9,15,Card,Returned
SALE00443,B08L879JSN,CUST0107,LOC017,5/19/2023,3,6299,15117.6,20,UPI,Delivered
SALE00444,B09MKP344P,CUST0255,LOC014,5/20/2023,4,8499,28896.6,15,Card,Returned
SALE00445,B01FSYQ2A4,CUST0320,LOC014,5/20/2023,3,1399,3777.3,10,Card,Delivered
SALE00446,B08PV1X771,CUST0319,LOC010,5/20/2023,3,15490,41823,10,NetBanking,Delivered
SALE00447,B09HSKYMB3,CUST0039,LOC016,5/21/2023,4,7915,28494,10,NetBanking,Delivered
SALE00448,B07PR1CL3S,CUST0207,LOC011,5/21/2023,2,1220,2074,15,UPI,Delivered
SALE00449,B07GLS2563,CUST0439,LOC015,5/21/2023,5,1199,5395.5,10,COD,Returned
SALE00450,B08RZ12GKR,CUST0317,LOC005,5/22/2023,4,215,688,20,UPI,Delivered
SALE00451,B09JSW16QD,CUST0061,LOC003,5/22/2023,2,848.99,1613.08,5,UPI,Delivered
SALE00452,B09SDDQQKP,CUST0427,LOC001,5/22/2023,4,1799,6836.2,5,UPI,Delivered
SALE00453,B09YHLPQYT,CUST0371,LOC014,5/23/2023,5,246,1230,0,UPI,Pending
SALE00454,B08HV25BBQ,CUST0390,LOC016,5/23/2023,4,1499,5396.4,10,Card,Delivered
SALE00455,B0BP18W8TM,CUST0140,LOC016,5/23/2023,2,3999,6798.3,15,NetBanking,Delivered
SALE00456,B08TZD7FQN,CUST0007,LOC010,5/24/2023,2,299,538.2,10,COD,Delivered
SALE00457,B08WKFSN84,CUST0284,LOC012,5/24/2023,4,379,1288.6,15,NetBanking,Pending
SALE00458,B09MZCQYHZ,CUST0247,LOC007,5/24/2023,3,999,2547.45,15,UPI,Delivered
SALE00459,B07X2L5Z8C,CUST0042,LOC012,5/25/2023,3,1490,4246.5,5,Card,Delivered
SALE00460,B08PSQRW2T,CUST0351,LOC019,5/25/2023,2,399,758.1,5,NetBanking,Pending
SALE00461,B09W9V2PXG,CUST0209,LOC006,5/25/2023,5,759,3795,0,COD,Delivered
SALE00462,B0BHVPTM2C,CUST0467,LOC014,5/25/2023,5,398,1791,10,COD,Returned
SALE00463,B0BG62HMDJ,CUST0277,LOC011,5/26/2023,4,499,1996,0,Card,Delivered
SALE00464,B08MWJTST6,CUST0180,LOC016,5/26/2023,2,279,502.2,10,UPI,Delivered
SALE00465,B0B3D39RKV,CUST0350,LOC013,5/26/2023,2,33999,57798.3,15,COD,Delivered
SALE00466,B0B997FBZT,CUST0451,LOC002,5/27/2023,4,35999,129596.4,10,NetBanking,Delivered
SALE00467,B07GXHC691,CUST0401,LOC013,5/27/2023,1,99,99,0,UPI,Returned
SALE00468,B07HK53XM4,CUST0258,LOC016,5/27/2023,3,279,837,0,COD,Delivered
SALE00469,B097R25DP7,CUST0150,LOC012,5/28/2023,3,1599,3837.6,20,UPI,Delivered
SALE00470,B078W65FJ7,CUST0490,LOC011,5/28/2023,3,849,2419.65,5,NetBanking,Delivered
SALE00471,B0B2DJ5RVQ,CUST0195,LOC017,5/28/2023,3,689,1756.95,15,COD,Delivered
SALE00472,B08WJ86PV2,CUST0266,LOC014,5/29/2023,1,299,254.15,15,Card,Delivered
SALE00473,B00KIE28X0,CUST0275,LOC020,5/29/2023,1,310,248,20,Card,Delivered
SALE00474,B0762HXMTF,CUST0213,LOC013,5/29/2023,5,1799,8545.25,5,NetBanking,Delivered
SALE00475,B07P681N66,CUST0013,LOC019,5/30/2023,2,1199,2398,0,NetBanking,Delivered
SALE00476,B01GGKYKQM,CUST0009,LOC014,5/30/2023,3,219,558.45,15,COD,Delivered
SALE00477,B01J0XWYKQ,CUST0340,LOC015,5/30/2023,5,599,2695.5,10,Card,Delivered
SALE00478,B0B4KPCBSH,CUST0426,LOC005,5/30/2023,2,244,488,0,UPI,Delivered
SALE00479,B0B9XLX8VR,CUST0423,LOC008,5/31/2023,4,37999,136796.4,10,Card,Delivered
SALE00480,B0BF54LXW6,CUST0118,LOC020,5/31/2023,2,1799,3238.2,10,COD,Delivered
SALE00481,B01DGVKBC6,CUST0131,LOC018,5/31/2023,1,287,229.6,20,Card,Delivered
SALE00482,B0B4G2MWSB,CUST0398,LOC012,6/1/2023,2,149,253.3,15,UPI,Delivered
SALE00483,B0BBN56J5H,CUST0006,LOC009,6/1/2023,2,6499,12348.1,5,UPI,Delivered
SALE00484,B0B84QN4CN,CUST0160,LOC006,6/1/2023,5,660,2640,20,NetBanking,Delivered
SALE00485,B075TJHWVC,CUST0132,LOC018,6/2/2023,1,917,825.3,10,COD,Delivered
SALE00486,B0BBN4DZBD,CUST0391,LOC006,6/2/2023,1,6499,5524.15,15,Card,Delivered
SALE00487,B08K36NZSV,CUST0397,LOC005,6/2/2023,4,499,1796.4,10,UPI,Delivered
SALE00488,B01KCSGBU2,CUST0101,LOC011,6/3/2023,1,14499,13049.1,10,UPI,Delivered
SALE00489,B09H3BXWTK,CUST0450,LOC019,6/3/2023,3,599,1527.45,15,Card,Delivered
SALE00490,B01F25X6RQ,CUST0422,LOC007,6/3/2023,4,499,1696.6,15,UPI,Delivered
SALE00491,B00K32PEW4,CUST0046,LOC013,6/4/2023,4,535,2033,5,COD,Delivered
SALE00492,B0B2X35B1K,CUST0242,LOC009,6/4/2023,3,3999,11997,0,Card,Delivered
SALE00493,B07GMFY9QM,CUST0430,LOC014,6/4/2023,4,379,1516,0,NetBanking,Delivered
SALE00494,B08WKCTFF3,CUST0419,LOC011,6/5/2023,2,899,1528.3,15,COD,Delivered
SALE00495,B071113J7M,CUST0495,LOC006,6/5/2023,4,5890,20026,15,Card,Returned
SALE00496,B01GGKYKQM,CUST0233,LOC006,6/5/2023,4,219,700.8,20,Card,Delivered
SALE00497,B084DTMYWK,CUST0122,LOC015,6/5/2023,1,329,296.1,10,NetBanking,Delivered
SALE00498,B0B9JZW1SQ,CUST0441,LOC012,6/6/2023,2,498,846.6,15,COD,Delivered
SALE00499,B095XCRDQW,CUST0247,LOC013,6/6/2023,4,950,3420,10,UPI,Delivered
SALE00500,B09RZS1NQT,CUST0213,LOC003,6/6/2023,3,199,567.15,5,NetBanking,Delivered
SALE00501,B0BNDRK886,CUST0350,LOC020,6/7/2023,2,185,296,20,Card,Delivered
SALE00502,B009P2LK08,CUST0312,LOC004,6/7/2023,2,749,1498,0,Card,Returned
SALE00503,B0162K34H2,CUST0241,LOC019,6/7/2023,2,849,1698,0,UPI,Delivered
SALE00504,B09DL9978Y,CUST0062,LOC010,6/8/2023,4,2399,8156.6,15,COD,Delivered
SALE00505,B00LZLQ624,CUST0182,LOC013,6/8/2023,2,157,314,0,UPI,Delivered
SALE00506,B00A328ENA,CUST0491,LOC015,6/8/2023,2,2976,4761.6,20,NetBanking,Delivered
SALE00507,B08CF3B7N1,CUST0359,LOC016,6/9/2023,4,154,523.6,15,NetBanking,Delivered
SALE00508,B07SBGFDX9,CUST0054,LOC003,6/9/2023,1,120,120,0,COD,Returned
SALE00509,B0B4KPCBSH,CUST0487,LOC015,6/9/2023,3,244,695.4,5,Card,Delivered
SALE00510,B0BMM7R92G,CUST0092,LOC005,6/10/2023,5,249,1182.75,5,UPI,Returned
SALE00511,B0B6F7LX4C,CUST0361,LOC011,6/10/2023,2,13999,26598.1,5,NetBanking,Delivered
SALE00512,B07PFJ5W31,CUST0289,LOC020,6/10/2023,1,139,132.05,5,Card,Delivered
SALE00513,B08L4SBJRY,CUST0453,LOC020,6/10/2023,4,349,1326.2,5,Card,Delivered
SALE00514,B0B53QFZPY,CUST0387,LOC002,6/11/2023,5,1299,6495,0,UPI,Delivered
SALE00515,B01J8S6X2I,CUST0182,LOC003,6/11/2023,1,499,449.1,10,NetBanking,Delivered
SALE00516,B07DKZCZ89,CUST0410,LOC016,6/11/2023,5,119,565.25,5,UPI,Pending
SALE00517,B08YK7BBD2,CUST0079,LOC001,6/12/2023,5,429,1930.5,10,COD,Delivered
SALE00518,B09CMM3VGK,CUST0368,LOC015,6/12/2023,1,179,170.05,5,COD,Delivered
SALE00519,B09JFR8H3Q,CUST0366,LOC003,6/12/2023,3,215,645,0,UPI,Pending
SALE00520,B088WCFPQF,CUST0278,LOC015,6/13/2023,4,1099,3516.8,20,UPI,Delivered
SALE00521,B0B466C3G4,CUST0166,LOC015,6/13/2023,4,8990,34162,5,UPI,Delivered
SALE00522,B01DJJVFPC,CUST0354,LOC008,6/13/2023,4,269,860.8,20,UPI,Delivered
